Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
fe9d22f1-6f28-3bd4-be12-34518615bc07,bf157fb8-f696-3d13-93e2-ab124fa965d1,Natividad796 McDermott739,F,PLASTIC AND RECONSTRUCTIVE SURGERY,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
d078ecb8-8af1-381a-a267-11693688ec16,bf157fb8-f696-3d13-93e2-ab124fa965d1,Alfonso758 Aguilera202,M,PLASTIC AND RECONSTRUCTIVE SURGERY,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
5985c7de-11da-381a-883a-a57a84573975,bf157fb8-f696-3d13-93e2-ab124fa965d1,Cameron381 Keeling57,F,PLASTIC AND RECONSTRUCTIVE SURGERY,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
4b9aa4d0-eab1-3b9b-8166-955b87352deb,bf157fb8-f696-3d13-93e2-ab124fa965d1,Asley870 Friesen796,F,PLASTIC AND RECONSTRUCTIVE SURGERY,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
120cadb5-6130-374c-a3b9-51fd56fd2cd7,bf157fb8-f696-3d13-93e2-ab124fa965d1,Gayle448 Marvin195,F,PLASTIC AND RECONSTRUCTIVE SURGERY,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
664ec47a-dfd4-3787-a877-5fecb0cd465a,bf157fb8-f696-3d13-93e2-ab124fa965d1,Enoch803 McDermott739,M,SPORTS MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
19017787-e87a-391e-a027-f68cafca3234,bf157fb8-f696-3d13-93e2-ab124fa965d1,Lane844 Jacobson885,M,SPORTS MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
8cd613ea-37e8-3583-a63e-503c44a05777,bf157fb8-f696-3d13-93e2-ab124fa965d1,Zachary28 Keeling57,M,SPORTS MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
78f784ac-7770-3780-9170-66eb6fc4d5e9,bf157fb8-f696-3d13-93e2-ab124fa965d1,Asley870 Friesen796,F,SPORTS MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
4ceb8af5-063b-3a14-802f-1acb28182546,bf157fb8-f696-3d13-93e2-ab124fa965d1,Natividad796 McDermott739,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
bc5c1e09-c2ae-3639-8def-840fa038d1ed,bf157fb8-f696-3d13-93e2-ab124fa965d1,Lane844 Jacobson885,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
2000fe04-20d2-37db-893f-0c222c81d1b9,bf157fb8-f696-3d13-93e2-ab124fa965d1,Cameron381 Keeling57,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
8d8cb0a8-3f6b-3f59-a282-4f648852c04e,bf157fb8-f696-3d13-93e2-ab124fa965d1,Asley870 Friesen796,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
6d7bc778-a706-3e06-b190-b6cf5072c392,bf157fb8-f696-3d13-93e2-ab124fa965d1,Gayle448 Marvin195,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
492beec7-058b-3958-8cdd-bc1b050927c6,bf157fb8-f696-3d13-93e2-ab124fa965d1,Cheryll577 Moore224,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
928c4d62-8858-3f6e-bafe-e1e74d19e648,bf157fb8-f696-3d13-93e2-ab124fa965d1,Tommy814 Walker122,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
11923602-199a-3b28-beb8-3bd56a6e0c2e,bf157fb8-f696-3d13-93e2-ab124fa965d1,Rachelle804 Robel940,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
e676e8d6-bf71-3bb8-b62d-e679cee1c197,bf157fb8-f696-3d13-93e2-ab124fa965d1,Jim478 Bernhard322,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
20f8446c-81d3-3dd4-8022-d2734824cdd1,bf157fb8-f696-3d13-93e2-ab124fa965d1,Wilda367 Torp761,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
b410fdd4-c9ad-3e93-8a15-be551a2f02d4,bf157fb8-f696-3d13-93e2-ab124fa965d1,Bart73 Dietrich576,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
49e59130-9039-3bfb-b7bd-053d5e886e1d,bf157fb8-f696-3d13-93e2-ab124fa965d1,Esteban536 Ankunding277,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
054dc894-66be-33ae-bf5f-03e06f20bdbd,bf157fb8-f696-3d13-93e2-ab124fa965d1,Armando772 Soto31,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
63040e52-774b-3fb6-8f7a-f5d05544f434,bf157fb8-f696-3d13-93e2-ab124fa965d1,Chad48 Herzog843,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
4e8edff8-1bc2-321c-b83b-05d4ba82ff0e,bf157fb8-f696-3d13-93e2-ab124fa965d1,Brendon298 Pfannerstill264,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
1be88a9d-6847-37a8-b207-a7ce8e01e98b,bf157fb8-f696-3d13-93e2-ab124fa965d1,Frederick289 Labadie908,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
737ddeaa-7daf-30e7-a082-84295f147d0d,bf157fb8-f696-3d13-93e2-ab124fa965d1,Leonor133 Magaña874,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
bdd838be-6af8-3cab-93ea-58de7065fc3b,bf157fb8-f696-3d13-93e2-ab124fa965d1,Margarette462 Nader710,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
c9797756-4388-3dec-829a-ad59114e1779,bf157fb8-f696-3d13-93e2-ab124fa965d1,Rachell479 Daugherty69,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
38b07b0a-f4ee-3c3a-88e0-1efec059a44a,bf157fb8-f696-3d13-93e2-ab124fa965d1,Nicki254 Zieme486,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
129b3c8c-d9b4-3a00-8462-5edcfd227fdd,bf157fb8-f696-3d13-93e2-ab124fa965d1,Rodrick370 Schneider199,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
f97ff0b7-6815-3e72-a1d7-c685959a0c81,bf157fb8-f696-3d13-93e2-ab124fa965d1,Lola232 Grijalva82,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
38869c21-e338-30b5-bb18-c000b4c442cd,bf157fb8-f696-3d13-93e2-ab124fa965d1,Iola859 Dach178,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
358c4554-492a-3fbf-920e-20c3bc56cf39,bf157fb8-f696-3d13-93e2-ab124fa965d1,Kent912 Yost751,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
04cf6df8-dc6e-39d4-a0d6-de87c8d9ea36,bf157fb8-f696-3d13-93e2-ab124fa965d1,Yan646 Grimes165,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
b56fa11f-53ca-37ce-ba21-cda8c0042885,bf157fb8-f696-3d13-93e2-ab124fa965d1,Galen747 Buckridge80,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
23698c15-df2b-33de-b4b7-06cb5c75828f,bf157fb8-f696-3d13-93e2-ab124fa965d1,Azucena377 Olson653,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
46e10959-d937-3e6e-bedc-b086bb519b3c,bf157fb8-f696-3d13-93e2-ab124fa965d1,Santo387 Kris249,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
6664cb45-282c-3c85-ba0c-32891184947a,bf157fb8-f696-3d13-93e2-ab124fa965d1,Michelina932 Schamberger479,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
f62d3b67-83d3-3a66-9e42-8860ed704476,bf157fb8-f696-3d13-93e2-ab124fa965d1,Marica887 Mohr916,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
e57de20f-217a-3153-afb8-15a5f2149451,bf157fb8-f696-3d13-93e2-ab124fa965d1,Taisha184 Watsica258,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
4d4d1d26-beb7-341b-93e3-b20c0046327d,bf157fb8-f696-3d13-93e2-ab124fa965d1,Chauncey770 Witting912,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
15668539-a040-316f-9dee-bd1048a27a9f,bf157fb8-f696-3d13-93e2-ab124fa965d1,Hunter736 Goyette777,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
6de5676e-ba9a-335d-9079-bba56cb3610a,bf157fb8-f696-3d13-93e2-ab124fa965d1,Gemma107 Bradtke547,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
cb394153-06d4-381b-9ff6-540a9b52c29e,bf157fb8-f696-3d13-93e2-ab124fa965d1,Louis204 Kassulke119,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
3c3326e0-0a98-39b1-bae3-bc5de197e557,bf157fb8-f696-3d13-93e2-ab124fa965d1,Cornelius968 Flatley871,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
a4f0a057-9256-302b-975d-b2ad23a1f1fa,bf157fb8-f696-3d13-93e2-ab124fa965d1,Charles364 Bednar518,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
352357ec-38c1-3727-9484-637c8f066ab3,bf157fb8-f696-3d13-93e2-ab124fa965d1,Delena885 Swift555,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
7f030c14-4ae9-3971-a7a2-6d320ffd4af6,bf157fb8-f696-3d13-93e2-ab124fa965d1,Fritz267 Johnston597,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
d98b906d-f735-354b-89ff-e1c389a11886,bf157fb8-f696-3d13-93e2-ab124fa965d1,Rafael239 Valverde277,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
c02c86cd-c30d-32c5-961b-46bd4677563a,bf157fb8-f696-3d13-93e2-ab124fa965d1,Bee658 Lockman863,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
0aecce02-749f-3ed6-be91-61438d9329fc,bf157fb8-f696-3d13-93e2-ab124fa965d1,Anamaria46 Hickle134,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
a6379918-d1f5-3dd6-8116-a3346b15bea3,bf157fb8-f696-3d13-93e2-ab124fa965d1,Maynard46 Veum823,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
02b5ab25-ce5e-3e9e-9b99-dc6a3ee86996,bf157fb8-f696-3d13-93e2-ab124fa965d1,Travis723 Renner328,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
9fa8d344-d974-32dc-931e-1e4db1bcea3b,bf157fb8-f696-3d13-93e2-ab124fa965d1,Rene434 Bauch723,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
bc8d59cd-ef47-3910-8f9a-d40056af0264,bf157fb8-f696-3d13-93e2-ab124fa965d1,Ola364 Stokes453,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
64a2a5ef-6ff8-35ca-b380-a026058cbcd9,bf157fb8-f696-3d13-93e2-ab124fa965d1,Wendell199 Denesik803,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
bb7242b5-f3db-3729-b00d-71cbffaf124d,bf157fb8-f696-3d13-93e2-ab124fa965d1,Selma398 Ernser583,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
acf6f3c7-9080-30e8-8c3a-420c058f7101,bf157fb8-f696-3d13-93e2-ab124fa965d1,Raymond398 Lemke654,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
0c262071-4405-3427-98e5-a2f8a25f452b,bf157fb8-f696-3d13-93e2-ab124fa965d1,Andy346 Heller342,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
fc06ff51-4f75-3020-be30-edead67a348a,bf157fb8-f696-3d13-93e2-ab124fa965d1,Abel832 Padberg411,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
6739a0e1-dbee-3ff7-abf3-7c42877a5221,bf157fb8-f696-3d13-93e2-ab124fa965d1,Lanette41 Kunde533,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
3b116b97-3e80-34b6-8ed6-b78245191d7b,bf157fb8-f696-3d13-93e2-ab124fa965d1,Micah422 Lebsack687,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
6b9f66ca-f141-3ca8-a88f-d66889693b24,bf157fb8-f696-3d13-93e2-ab124fa965d1,Anisha16 Hayes766,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
7f8ca388-7de0-33aa-b50b-297796e68fbd,bf157fb8-f696-3d13-93e2-ab124fa965d1,Sung603 Orn563,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
5fdbec5e-acab-37f1-a5fa-8aa76d3bc27c,bf157fb8-f696-3d13-93e2-ab124fa965d1,Harland508 Kub800,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
c578f39a-a4e6-31c5-9922-0a9ceabc0d93,bf157fb8-f696-3d13-93e2-ab124fa965d1,Nathaniel596 Schinner682,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
d4101d9f-7f80-3f23-80f4-a391c6131c69,bf157fb8-f696-3d13-93e2-ab124fa965d1,Page791 Sipes176,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
9e622ac8-cbac-33e3-b866-9cac5bfe4cda,bf157fb8-f696-3d13-93e2-ab124fa965d1,Courtney281 Cronin387,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
5bf6ef0b-5eba-309f-848c-dedf632386f1,bf157fb8-f696-3d13-93e2-ab124fa965d1,Ike571 Wolff180,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
a192257f-97cc-3d26-b74a-f644f9715e50,bf157fb8-f696-3d13-93e2-ab124fa965d1,Adrian111 Grant908,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
cc690023-f262-3328-afa9-acf1e219746c,bf157fb8-f696-3d13-93e2-ab124fa965d1,Dorian295 Breitenberg711,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
cdc8fc6c-e7bb-38fa-88a3-01a6a9438dfa,bf157fb8-f696-3d13-93e2-ab124fa965d1,Jed345 O'Conner199,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
72df0c78-5417-3003-abb9-4eecd89a7595,bf157fb8-f696-3d13-93e2-ab124fa965d1,Paris331 Koss676,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
002ec51d-011e-3f6d-9468-1abf9d63fe2d,bf157fb8-f696-3d13-93e2-ab124fa965d1,Eula461 Satterfield305,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
ae91c93e-e678-3bf8-93ba-983dade14ed6,bf157fb8-f696-3d13-93e2-ab124fa965d1,Dorthey25 Metz686,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
cff0073e-2565-3533-90c4-53d474137e30,bf157fb8-f696-3d13-93e2-ab124fa965d1,Krystle484 Conroy74,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
89d9440a-fb9d-316a-805f-1f3d1bed956a,bf157fb8-f696-3d13-93e2-ab124fa965d1,Glady857 Willms744,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
87acb53e-7b16-3f0d-9954-833aca3aadec,bf157fb8-f696-3d13-93e2-ab124fa965d1,Corrin41 Lueilwitz711,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
886af52c-2d51-33c2-a475-5449e126c6cd,bf157fb8-f696-3d13-93e2-ab124fa965d1,Celestina960 McLaughlin530,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
f35e7be8-a09a-3e79-9a07-ad9191100a62,bf157fb8-f696-3d13-93e2-ab124fa965d1,Juan88 Jiménez568,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
08500f74-bb65-3d66-81d5-ffb01a8e0cb9,bf157fb8-f696-3d13-93e2-ab124fa965d1,Jay242 Rice937,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
d43de248-e7b2-3f60-afd2-2b7bb44737c0,bf157fb8-f696-3d13-93e2-ab124fa965d1,Antione404 Beahan375,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
edc32c67-24f5-3f7c-9504-f1359922ede9,bf157fb8-f696-3d13-93e2-ab124fa965d1,Sharita792 Stracke611,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
2c4ef6cc-3f59-3092-a0fa-1887416318a8,bf157fb8-f696-3d13-93e2-ab124fa965d1,Donnell534 Jast432,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
85ae9274-da23-3cce-a9bc-4b7e38e2361d,bf157fb8-f696-3d13-93e2-ab124fa965d1,Tonia627 Farrell962,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
6d8cc535-edfa-32aa-9968-259a08aa9b48,bf157fb8-f696-3d13-93e2-ab124fa965d1,Myrta75 Lind531,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
c6bc89d1-0147-3d6e-83aa-01044e20dede,bf157fb8-f696-3d13-93e2-ab124fa965d1,Laurence43 Hermiston71,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
83b5568e-2557-3d6e-b192-7968db21802e,bf157fb8-f696-3d13-93e2-ab124fa965d1,Rosalee63 Turcotte120,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
c653491e-c81e-3e91-b274-f4dd4190894f,bf157fb8-f696-3d13-93e2-ab124fa965d1,Roland928 Reichel38,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
293ebd57-b95b-3127-9773-9d40ad2ae7d1,bf157fb8-f696-3d13-93e2-ab124fa965d1,Garry927 Bartell116,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
f033c617-37fd-306a-a887-6c33ce6febdc,bf157fb8-f696-3d13-93e2-ab124fa965d1,Major265 Stanton715,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
ad91c481-8520-3416-ac7e-cc7a85af6a73,bf157fb8-f696-3d13-93e2-ab124fa965d1,Kelsey155 Daniel959,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
bcbbc8cb-8fc4-35c6-9c25-85c92b73f32d,bf157fb8-f696-3d13-93e2-ab124fa965d1,Sonia106 Espinosa298,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
0d3e7b5b-575a-3e53-8b79-5049e4173d68,bf157fb8-f696-3d13-93e2-ab124fa965d1,Juan Carlos348 Bernal586,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
417b0631-5f5e-3de3-bcf7-c0256c2ca30c,bf157fb8-f696-3d13-93e2-ab124fa965d1,Luis923 Arteaga169,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
e7e5a145-bcdc-3513-af87-c8c1caa4accd,bf157fb8-f696-3d13-93e2-ab124fa965d1,Tyrone215 Robel940,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
69ab62f9-8917-3c9c-a6a4-2f663f7cde97,bf157fb8-f696-3d13-93e2-ab124fa965d1,Angelika194 Macejkovic424,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
1fb0d8ba-8323-3ced-90a3-d1712e94a969,bf157fb8-f696-3d13-93e2-ab124fa965d1,Sachiko982 Strosin214,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
9fb19a18-bd59-34eb-97bf-9661bdd5d5f0,bf157fb8-f696-3d13-93e2-ab124fa965d1,Dusty207 Pfeffer420,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
881e9611-328d-3677-82e5-54c4597d53e1,bf157fb8-f696-3d13-93e2-ab124fa965d1,Tari300 Feeney44,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
6ffaa9cc-96b7-3fff-8e4c-aa711b112c01,bf157fb8-f696-3d13-93e2-ab124fa965d1,Jeffry142 Bechtelar572,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
07ba4b82-1295-3e6a-8e10-346c2fcebf7c,bf157fb8-f696-3d13-93e2-ab124fa965d1,Ariel183 Hessel84,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
3c847d85-420c-320a-af9b-e84832ec496d,bf157fb8-f696-3d13-93e2-ab124fa965d1,Elwood28 Davis923,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
cc8b72d3-a3f0-366f-98ac-983bbca3b12d,bf157fb8-f696-3d13-93e2-ab124fa965d1,Joshua658 Lakin515,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
50e76740-0e5b-36d2-bb2d-72502b3443a3,bf157fb8-f696-3d13-93e2-ab124fa965d1,Reyes140 Little434,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
80808cfb-d7c1-3d9f-9902-ca3980955f18,bf157fb8-f696-3d13-93e2-ab124fa965d1,Filiberto722 Steuber698,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
6406a7da-386e-35e6-94f4-2a955ad19741,bf157fb8-f696-3d13-93e2-ab124fa965d1,Chasity985 Osinski784,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
cdb83a28-5c31-30ec-bb53-83d8f3930001,bf157fb8-f696-3d13-93e2-ab124fa965d1,Kraig824 Zulauf375,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
4c9f2b79-e40c-3acc-aeb4-aa8cae0f0845,bf157fb8-f696-3d13-93e2-ab124fa965d1,Doretta917 Schumm995,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
423b8a8c-7bc5-3741-a9f4-7393d262b331,bf157fb8-f696-3d13-93e2-ab124fa965d1,Dominique369 Mante251,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
8934d20f-d8d9-37a6-a437-317007343a99,bf157fb8-f696-3d13-93e2-ab124fa965d1,Rusty501 Howe413,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
42805915-6af5-3860-b52c-f38dee8c30c5,bf157fb8-f696-3d13-93e2-ab124fa965d1,Georgianna701 Waters156,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
15b249f0-2f4c-300f-906a-8a6174eabfeb,bf157fb8-f696-3d13-93e2-ab124fa965d1,Ernest565 Rohan584,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
50fc5f99-f06d-38bc-a44d-221312d9a532,bf157fb8-f696-3d13-93e2-ab124fa965d1,Shira43 Lynch190,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
4e046bf4-ec7a-3982-abdb-16d9d2179655,bf157fb8-f696-3d13-93e2-ab124fa965d1,Oren284 Mertz280,M,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
fda06980-f3e6-3c11-85c5-6094f387c82c,bf157fb8-f696-3d13-93e2-ab124fa965d1,Vanessa263 Walker122,F,INTERNAL MEDICINE,41 MALL RD,BURLINGTON,MA,01805-0001,42.503227,-71.201713,0
